language,id,name,url,birth_place,native_language,other_languages,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,mp3_url,age,sex,has_mp3,length_of_time_speaking_english,sample_length
urdu,2334,urdu20,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2334,"islamabad, pakistan",urdu,hindi arabic,4.5,naturalistic,usa,27.0,https://accent.gmu.edu/soundtracks/urdu20.mp3,32.0,male,True,27.5,423736.0
spanish,2335,spanish178,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2335,"chalatenango, el salvador",spanish,none,30.0,naturalistic,usa,11.0,https://accent.gmu.edu/soundtracks/spanish178.mp3,41.0,female,True,11.0,1167338.0
spanish,2336,spanish179,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2336,"san miguel, el salvador",spanish,none,38.0,naturalistic,usa,17.0,https://accent.gmu.edu/soundtracks/spanish179.mp3,55.0,female,True,17.0,578782.0
malayalam,2337,malayalam5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2337,"bangalore, india",malayalam,kannada tamil hindi bengali,6.0,academic,"india, usa",18.0,https://accent.gmu.edu/soundtracks/malayalam5.mp3,18.0,female,True,12.0,509118.0
spanish,2338,spanish180,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2338,"cochabamba, bolivia",spanish,none,35.0,naturalistic,usa,16.0,https://accent.gmu.edu/soundtracks/spanish180.mp3,50.0,male,True,15.0,746813.0
telugu,2339,telugu7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2339,"hyderabad, india",telugu,hindi,3.0,academic,usa,1.3,https://accent.gmu.edu/soundtracks/telugu7.mp3,23.0,male,True,20.0,377119.0
portuguese,2340,portuguese52,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2340,"recife, brazil",portuguese,spanish,14.0,academic,usa,25.0,https://accent.gmu.edu/soundtracks/portuguese52.mp3,51.0,female,True,37.0,529014.0
azerbaijani,2341,azerbaijani4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2341,"urmia, iran",azerbaijani,farsi turkish arabic,9.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/azerbaijani4.mp3,32.0,female,True,23.0,481944.0
azerbaijani,2342,azerbaijani5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2342,"urmia, iran",azerbaijani,farsi,14.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/azerbaijani5.mp3,37.0,male,True,23.0,613833.0
farsi,2343,farsi26,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2343,"hamm, germany",farsi,spanish french,6.0,academic,usa,37.0,https://accent.gmu.edu/soundtracks/farsi26.mp3,49.0,female,True,43.0,440161.0
arabic,2344,arabic130,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344,"unizah, saudi arabia",arabic,spanish,12.0,academic,usa,4.5,https://accent.gmu.edu/soundtracks/arabic130.mp3,31.0,male,True,19.0,452873.0
arabic,2345,arabic131,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345,"riyadh, saudi arabia",arabic,none,17.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/arabic131.mp3,20.0,male,True,3.0,537327.0
korean,2346,korean74,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2346,"seoul, south korea",korean,none,10.0,academic,usa,11.0,https://accent.gmu.edu/soundtracks/korean74.mp3,20.0,female,True,10.0,399510.0
chinese,2347,taiwanese9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2347,"tai chung, taiwan",taiwanese,japanese mandarin,25.0,academic,usa,18.0,https://accent.gmu.edu/soundtracks/taiwanese9.mp3,45.0,male,True,20.0,549944.0
chinese,2348,mandarin76,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2348,"zhengzhou, henan, china",mandarin,none,12.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/mandarin76.mp3,29.0,male,True,17.0,458830.0
bengali,2349,bengali19,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2349,"hyderabad, telangana, india",bengali,hindi telugu,3.0,academic,usa,0.5,https://accent.gmu.edu/soundtracks/bengali19.mp3,25.0,female,True,22.0,358366.0
kannada,2350,kannada5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2350,"hubballi, karnataka, india",kannada,hindi,5.0,academic,usa,0.4,https://accent.gmu.edu/soundtracks/kannada5.mp3,26.0,male,True,21.0,338767.0
kannada,2351,kannada6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2351,"karwar, karnataka, india",kannada,hindi konkani,5.0,academic,usa,0.4,https://accent.gmu.edu/soundtracks/kannada6.mp3,25.0,male,True,20.0,365080.0
hindi,2352,hindi24,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2352,"jamshedpur, jharkhand, india",hindi,none,2.0,naturalistic,usa,0.5,https://accent.gmu.edu/soundtracks/hindi24.mp3,23.0,female,True,21.0,339892.0
hindi,2353,hindi25,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2353,"pune, maharashtra, india",hindi,marathi,6.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/hindi25.mp3,24.0,male,True,18.0,388178.0
hindi,2354,hindi26,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2354,"kolkata, west bengal, india",hindi,bengali punjabi,6.0,academic,usa,0.6,https://accent.gmu.edu/soundtracks/hindi26.mp3,25.0,male,True,19.0,309446.0
chinese,2355,mandarin77,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2355,"jingjiang, jiangsu, china",mandarin,german,8.0,academic,,0.0,https://accent.gmu.edu/soundtracks/mandarin77.mp3,20.0,female,True,12.0,462067.0
hindi,2356,hindi27,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2356,"surat, gujarat, india",hindi,gujarati french marwari,5.0,academic,usa,0.3,https://accent.gmu.edu/soundtracks/hindi27.mp3,22.0,male,True,17.0,369619.0
gujarati,2357,gujarati12,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2357,"rajkot, gujarat, india",gujarati,hindi,5.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/gujarati12.mp3,23.0,female,True,18.0,430011.0
kannada,2358,kannada7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2358,"bangalore, karnataka, india",kannada,hindi,5.0,academic,usa,0.3,https://accent.gmu.edu/soundtracks/kannada7.mp3,24.0,female,True,19.0,341741.0
tamil,2359,tamil7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2359,"dombivli, maharashtra, india",tamil,hindi marathi,3.0,academic,usa,2.3,https://accent.gmu.edu/soundtracks/tamil7.mp3,26.0,female,True,23.0,411244.0
chinese,2360,mandarin78,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2360,"ganzhou, jiangxi, china",mandarin,japanese korean,6.0,academic,,0.0,https://accent.gmu.edu/soundtracks/mandarin78.mp3,20.0,female,True,14.0,460423.0
english,2361,english588,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2361,"fairfax, virginia, usa",english,urdu french,0.0,naturalistic,usa,21.0,https://accent.gmu.edu/soundtracks/english588.mp3,21.0,female,True,21.0,354936.0
english,2362,english589,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2362,"gloucester, uk",english,french spanish italian portuguese,0.0,naturalistic,uk,21.0,https://accent.gmu.edu/soundtracks/english589.mp3,48.0,male,True,48.0,413272.0
kannada,2363,kannada8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2363,"bangalore, karnataka, india",kannada,telugu,6.0,academic,usa,0.3,https://accent.gmu.edu/soundtracks/kannada8.mp3,25.0,male,True,19.0,349594.0
spanish,2364,spanish181,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2364,"lima, peru",spanish,none,30.0,naturalistic,usa,24.0,https://accent.gmu.edu/soundtracks/spanish181.mp3,55.0,female,True,25.0,482968.0
mandarin,2365,mandarin79,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2365,"johor bahru, malaysia",mandarin,malay hokkien cantonese korean japanese,2.0,academic,australia,0.1,https://accent.gmu.edu/soundtracks/mandarin79.mp3,19.0,female,True,17.0,402913.0
hindi,2366,hindi28,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2366,"patna, india",hindi,none,5.0,academic,,0.0,https://accent.gmu.edu/soundtracks/hindi28.mp3,21.0,male,True,16.0,395227.0
spanish,2367,spanish182,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2367,"trujillo, peru",spanish,none,20.0,academic,usa,20.0,https://accent.gmu.edu/soundtracks/spanish182.mp3,44.0,male,True,24.0,526878.0
urdu,2368,urdu21,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2368,"islamabad, pakistan",urdu,none,11.0,academic,usa,14.0,https://accent.gmu.edu/soundtracks/urdu21.mp3,24.0,male,True,13.0,426668.0
russian,2369,russian52,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2369,"saky, ukraine",russian,ukrainian,8.0,academic,usa,1.5,https://accent.gmu.edu/soundtracks/russian52.mp3,23.0,male,True,15.0,654711.0
spanish,2370,spanish183,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2370,"bogota, colombia",spanish,portuguese italian,16.0,academic,usa,11.0,https://accent.gmu.edu/soundtracks/spanish183.mp3,27.0,female,True,11.0,492023.0
spanish,2371,spanish184,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2371,"lima, peru",spanish,none,13.0,academic,usa,11.0,https://accent.gmu.edu/soundtracks/spanish184.mp3,26.0,male,True,13.0,568912.0
spanish,2372,spanish185,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2372,"san salvador, el salvadore",spanish,none,12.0,academic,usa,18.0,https://accent.gmu.edu/soundtracks/spanish185.mp3,30.0,female,True,18.0,505582.0
spanish,2373,spanish186,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2373,"tegucigalpa, honduras",spanish,none,14.0,academic,usa,19.0,https://accent.gmu.edu/soundtracks/spanish186.mp3,33.0,male,True,19.0,528719.0
english,2374,english590,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2374,"lakeland, florida, usa",english,none,0.0,naturalistic,usa,19.0,https://accent.gmu.edu/soundtracks/english590.mp3,19.0,female,True,19.0,393633.0
english,2375,english591,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2375,"colorado springs, colorado, usa",english,none,0.0,naturalistic,usa,20.0,https://accent.gmu.edu/soundtracks/english591.mp3,20.0,female,True,20.0,412423.0
english,2376,english592,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2376,"miami, florida, usa",english,none,0.0,naturalistic,usa,29.0,https://accent.gmu.edu/soundtracks/english592.mp3,29.0,female,True,29.0,363173.0
english,2377,english593,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2377,"boston, massachusetts, usa",english,spanish french,0.0,naturalistic,usa,24.0,https://accent.gmu.edu/soundtracks/english593.mp3,24.0,female,True,24.0,352176.0
english,2378,english594,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2378,"richmond, virginia, usa",english,french german mandarin,0.0,naturalistic,usa,20.0,https://accent.gmu.edu/soundtracks/english594.mp3,20.0,female,True,20.0,370075.0
english,2379,english595,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2379,"leesburg, virginia, usa",english,spanish,0.0,naturalistic,usa,21.0,https://accent.gmu.edu/soundtracks/english595.mp3,21.0,female,True,21.0,316395.0
english,2380,english596,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2380,"baltimore, maryland, usa",english,spanish french,0.0,naturalistic,usa,22.0,https://accent.gmu.edu/soundtracks/english596.mp3,22.0,female,True,22.0,307916.0
english,2381,english597,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2381,"fairfax, virginia, usa",english,spanish,0.0,naturalistic,usa,26.0,https://accent.gmu.edu/soundtracks/english597.mp3,26.0,male,True,26.0,344786.0
english,2382,english598,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2382,"mitchell, south dakota, usa",english,spanish french,0.0,naturalistic,usa,29.0,https://accent.gmu.edu/soundtracks/english598.mp3,29.0,male,True,29.0,400124.0
english,2383,english599,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2383,"alexandria, virginia, usa",english,urdu punjabi,1.0,naturalistic,usa,20.0,https://accent.gmu.edu/soundtracks/english599.mp3,20.0,female,True,19.0,338826.0
urdu,2384,urdu22,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2384,"islmamabad, pakistan",urdu,hindko arabic,5.0,academic,usa,17.0,https://accent.gmu.edu/soundtracks/urdu22.mp3,22.0,female,True,17.0,371519.0
english,2385,english600,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2385,"portland, oregon, usa",english,none,0.0,naturalistic,usa,28.0,https://accent.gmu.edu/soundtracks/english600.mp3,32.0,female,True,32.0,333378.0
norwegian,2386,norwegian7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2386,"porsgrunn, norway",norwegian,none,5.0,academic,,0.0,https://accent.gmu.edu/soundtracks/norwegian7.mp3,23.0,male,True,18.0,387197.0
arabic,2387,arabic132,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2387,"cairo, egypt",arabic,spanish,19.0,naturalistic,usa,11.0,https://accent.gmu.edu/soundtracks/arabic132.mp3,29.0,female,True,10.0,574182.0
american sign language,2388,american sign language1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2388,"philadelphia, pennsylvania, usa",american sign language,arabic,4.0,academic,usa,19.0,https://accent.gmu.edu/soundtracks/asl1.mp3,19.0,female,True,15.0,627583.0
home sign,2389,home sign1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2389,"bombay, maharashtra, india",home sign,american sign language,5.0,academic,usa,20.0,https://accent.gmu.edu/soundtracks/homesign1.mp3,40.0,male,True,35.0,810331.0
japanese,2390,japanese28,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2390,"tokyo, japan",japanese,none,12.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/japanese28.mp3,35.0,female,True,23.0,572812.0
ganda,2391,ganda3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2391,"kampala, uganda",ganda,none,5.0,academic,usa,14.0,https://accent.gmu.edu/soundtracks/ganda3.mp3,28.0,female,True,23.0,563018.0
amharic,2392,amharic22,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2392,"addis ababa, ethiopia",amharic,none,12.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/amharic22.mp3,35.0,female,True,23.0,413814.0
spanish,2393,spanish187,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2393,"santurce, puerto rico",spanish,portuguese,6.0,academic,usa,8.0,https://accent.gmu.edu/soundtracks/spanish187.mp3,32.0,female,True,26.0,447552.0
french,2394,french64,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2394,"abidjan, ivory coast",french,baoule,18.0,naturalistic,usa,2.0,https://accent.gmu.edu/soundtracks/french64.mp3,31.0,female,True,13.0,601641.0
portuguese,2395,portuguese53,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2395,"catanduva, sao paulo, brazil",portuguese,none,14.0,academic,usa,4.5,https://accent.gmu.edu/soundtracks/portuguese53.mp3,26.0,female,True,12.0,429430.0
spanish,2396,spanish188,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2396,"panama city, panama",spanish,none,28.0,naturalistic,usa,26.0,https://accent.gmu.edu/soundtracks/spanish188.mp3,54.0,female,True,26.0,542095.0
spanish,2397,spanish189,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2397,"santa clara, san vicente, el salvador",spanish,none,18.0,academic,usa,27.0,https://accent.gmu.edu/soundtracks/spanish189.mp3,42.0,male,True,24.0,511816.0
bahasa indonesia,2398,indonesian9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2398,"sumatera, indonesia",indonesian,none,9.0,academic,usa,23.0,https://accent.gmu.edu/soundtracks/indonesian9.mp3,35.0,male,True,26.0,420567.0
arabic,2399,arabic133,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2399,"abha, saudi arabia",arabic,none,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/arabic133.mp3,24.0,female,True,12.0,741385.0
american sign language,2400,american sign language2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2400,"new york, new york, usa",american sign language,none,2.0,academic,usa,36.0,https://accent.gmu.edu/soundtracks/asl2.mp3,36.0,male,True,34.0,1094258.0
spanish,2401,spanish190,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2401,"bogota, colombia",spanish,french,6.0,academic,usa,7.0,https://accent.gmu.edu/soundtracks/spanish190.mp3,41.0,male,True,35.0,409583.0
thai,2402,thai17,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2402,"nonthaburi, thailand",thai,german,10.0,academic,,0.0,https://accent.gmu.edu/soundtracks/thai17.mp3,39.0,female,True,29.0,499922.0
kiswahili,2403,kiswahili10,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2403,"hola, kenya",kiswahili,arabic oromo,8.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/kiswahili10.mp3,27.0,female,True,19.0,442677.0
english,2404,english601,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2404,"fairfax, virginia, usa",english,none,0.0,naturalistic,usa,49.0,https://accent.gmu.edu/soundtracks/english601.mp3,49.0,male,True,49.0,334803.0
english,2405,english602,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2405,"new york, new york, usa",english,none,0.0,naturalistic,usa,41.0,https://accent.gmu.edu/soundtracks/english602.mp3,41.0,female,True,41.0,330606.0
tigrigna,2406,tigrigna9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2406,"asmara, eritrea",tigrigna,arabic amharic tigre,19.0,naturalistic,usa,28.0,https://accent.gmu.edu/soundtracks/tigrigna9.mp3,50.0,female,True,31.0,676630.0
arabic,2407,arabic134,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2407,"abha, saudi arabia",arabic,none,13.0,academic,usa,0.1,https://accent.gmu.edu/soundtracks/arabic134.mp3,29.0,female,True,16.0,721935.0
cantonese,2408,cantonese28,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2408,"guangzhou, china",cantonese,mandarin,7.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/cantonese28.mp3,25.0,female,True,18.0,590194.0
