expressed_emotion,emotion_intensity,stimulus_id,sentences,semantically_neutral,number_of_surveys,raw_taget_emotion_score,raw_control_emotion_1_score,raw_control_emotion_2_score,raw_control_emotion_3_score,raw_control_emotion_4_score,raw_control_none_of_the_above_score,p_value,control_taget_emotion_score,control_control_emotion_1_score,control_control_emotion_2_score,control_control_emotion_3_score,control_control_emotion_4_score,control_control_none_of_the_above_score,valence,intensity,arousal,target_emotion,control_emotion,control_emotion_2,control_emotion_3,control_emotion_4,control_emotion_5,original_id,speaker_id,speaker_age,speaker_gender,fixed_audio,stimulus_dir,id_corrected,file_exists,sample_length,path
Frustrated,High,IV23C 1,Is it almost over? ,yes,21,9.523809523809524,42.857142857142854,14.285714285714285,14.285714285714285,4.761904761904762,14.285714285714285,0.70438072921466,0.0,31.153184165232357,0.0,0.0,0.0,0.0,2.75,2.85,3.15,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,I-V23C1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/IV23C 1.wav
Frustrated,High,IV23A 1,Why won’t this work?!,no,22,95.45454545454545,0.0,0.0,4.545454545454546,0.0,0.0,0.0,94.52354874041622,0.0,0.0,0.0,0.0,0.0,2.27272727272727,3.45454545454545,2.90909090909091,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,I-V23A1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/IV23A 1.wav
Interested,High,fix__IV21C 1,What will we do now?,yes,21,47.61904761904761,4.761904761904762,4.761904761904762,9.523809523809524,23.809523809523807,9.523809523809524,0.0009723558912100305,36.89041881812965,0.0,0.0,0.0,8.20424555364314,0.0,3.142857143,3.19047619,2.904761905,Interested,Excited,Proud,Joking,Disappointed,None of the above,I-V21C1x,I,11,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Interested,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Interested/fix__IV21C 1.wav
Interested,High,IV21D 1,Let me do that ,yes,21,57.14285714285714,4.761904761904762,14.285714285714285,0.0,0.0,23.809523809523807,4.079328780548508e-06,48.36488812392426,0.0,0.0,0.0,0.0,8.20424555364314,3.52380952380952,2.80952380952381,2.61904761904762,Interested,Excited,Proud,Joking,Disappointed,None of the above,I-V21D1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Interested/IV21D 1.wav
Interested,High,IV21E 1,Who told you that? ,yes,22,81.81818181818183,0.0,4.545454545454546,0.0,4.545454545454546,9.090909090909092,1.5072387782311125e-12,78.09419496166484,0.0,0.0,0.0,0.0,0.0,3.18181818181818,2.86363636363636,2.54545454545455,Interested,Excited,Proud,Joking,Disappointed,None of the above,I-V21E1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Interested/IV21E 1.wav
Kind,High,IV24C 1,What are you going to do? ,yes,21,4.761904761904762,57.14285714285714,14.285714285714285,9.523809523809524,9.523809523809524,4.761904761904762,0.8869691023467817,0.0,48.36488812392426,0.0,0.0,0.0,0.0,3.4,2.65,2.8,Kind,Interested,Proud,Excitement,Frustrated,None of the above,I-V24C,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,True,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Kind/IV24C 1.wav
Kind,High,IV24D 1,What will we do now? ,yes,20,20.0,20.0,0.0,0.0,30.0,30.0,0.231250781007158,3.614457831325301,3.614457831325301,0.0,0.0,15.662650602409636,15.662650602409636,2.75,2.95,2.95,Kind,Interested,Proud,Excitement,Frustrated,None of the above,I-V24D,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,True,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Kind/IV24D 1.wav
Kind,High,IV24H 1,Bet you weren't expecting that,yes,24,25.0,0.0,37.5,4.166666666666666,12.5,20.833333333333336,0.09117120311510529,9.638554216867469,0.0,24.69879518072289,0.0,0.0,4.618473895582329,3.33333333333333,2.75,2.625,Kind,Interested,Proud,Excitement,Frustrated,None of the above,I-V24H,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,True,True,36480.0,data/EU_Emotion_Stimulus_Set/Original/Kind/IV24H 1.wav
Kind,High,IV24B 11,I thought you would like it,no,20,50.0,5.0,5.0,0.0,25.0,15.0,0.00010501935652418304,39.75903614457831,0.0,0.0,0.0,9.638554216867469,0.0,3.5,2.6,2.8,Kind,Interested,Proud,Excitement,Frustrated,None of the above,I-V24B11,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,,False,,
Kind,High,IV24A 1,Let me help you,no,22,68.18181818181817,18.181818181818183,4.545454545454546,0.0,4.545454545454546,4.545454545454546,1.107464933092217e-07,61.66484118291346,1.4238773274917844,0.0,0.0,0.0,0.0,4.04545454545455,3.27272727272727,3.31818181818182,Kind,Interested,Proud,Excitement,Frustrated,None of the above,I-V24A1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Kind/IV24A 1.wav
Kind,High,IV24G 1,Let me do that ,yes,21,71.42857142857143,23.809523809523807,0.0,0.0,0.0,4.761904761904762,3.0771303283216866e-09,65.57659208261619,8.20424555364314,0.0,0.0,0.0,0.0,4.0,2.76190476190476,3.0952380952381,Kind,Interested,Proud,Excitement,Frustrated,None of the above,I-V24G1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,24960.0,data/EU_Emotion_Stimulus_Set/Original/Kind/IV24G 1.wav
Neutral,High,IV14B 1,I knew it from the start,yes,20,25.0,30.0,5.0,0.0,40.0,0.0,0.10184048902816756,9.638554216867469,15.662650602409636,0.0,0.0,27.710843373493976,0.0,2.45,3.1,3.05,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,I-V14B1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,30336.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/IV14B 1.wav
Neutral,High,IV14D 1,I knew it would happen,yes,20,50.0,10.0,0.0,0.0,25.0,15.0,0.00010501935652418304,39.75903614457831,0.0,0.0,0.0,9.638554216867469,0.0,2.35,2.15,2.05,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,I-V14D1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/IV14D 1.wav
Neutral,High,IV14G 1,This doesn't look good,yes,20,55.00000000000001,0.0,0.0,0.0,15.0,30.0,1.5294887418804137e-05,45.78313253012048,0.0,0.0,0.0,0.0,15.662650602409636,2.45,2.55,2.05,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,I-V14G,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,True,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/IV14G 1.wav
Neutral,High,fix__IV14F 1,It was always like that,yes,25,68.0,8.0,4.0,4.0,8.0,8.0,1.4244001533825212e-09,61.44578313253013,0.0,0.0,0.0,0.0,0.0,2.72,2.12,2.2,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,I-V14F1x,I,11,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Neutral,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Neutral/fix__IV14F 1.wav
Neutral,High,IV14A 1,Is this for me? ,yes,22,72.72727272727273,13.636363636363635,4.545454545454546,9.090909090909092,0.0,0.0,6.61471544205483e-10,67.14129244249726,0.0,0.0,0.0,0.0,0.0,3.0,2.136363636,1.818181818,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,I-V14A1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,24192.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/IV14A 1.wav
Proud,High,IV27D 1,What will we do now? ,yes,22,0.0,4.545454545454546,68.18181818181817,4.545454545454546,4.545454545454546,18.181818181818183,0.9818860740940355,0.0,0.0,61.66484118291346,0.0,0.0,1.4238773274917844,3.27272727272727,2.54545454545455,2.40909090909091,Proud,Excited,Interested,Kind,Afraid,None of the above,I-V27D1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Proud/IV27D 1.wav
Proud,High,IV27C 1,Yes it happened again ,yes,22,9.090909090909092,45.45454545454545,18.181818181818183,0.0,9.090909090909092,18.181818181818183,0.7348121247366802,0.0,34.28258488499453,1.4238773274917844,0.0,0.0,1.4238773274917844,3.54545454545455,3.0,2.72727272727273,Proud,Excited,Interested,Kind,Afraid,None of the above,I-V27C1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Proud/IV27C 1.wav
Proud,High,fix__IV29D 1,Bet you weren't expecting that,yes,25,60.0,8.0,12.0,4.0,8.0,8.0,1.5663477914706903e-07,51.80722891566265,0.0,0.0,0.0,0.0,0.0,3.28,2.92,2.72,Proud,Excited,Interested,Kind,Afraid,None of the above,I-V29D1x,I,11,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Proud,False,True,36480.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Proud/fix__IV29D 1.wav
Proud,High,IV27B 1,I knew I could do it,no,20,85.0,0.0,5.0,5.0,0.0,5.0,1.3268275367295246e-12,81.92771084337349,0.0,0.0,0.0,0.0,0.0,3.9,2.9,2.75,Proud,Excited,Interested,Kind,Afraid,None of the above,I-V27B1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Proud/IV27B 1.wav
Sad,High,IV15D 1,Is this for me?,yes,20,25.0,15.0,0.0,5.0,5.0,50.0,0.10184048902816756,9.638554216867469,0.0,0.0,0.0,0.0,39.75903614457831,2.75,2.6,2.7,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,I-V15D1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,24192.0,data/EU_Emotion_Stimulus_Set/Original/Sad/IV15D 1.wav
Sad,High,IV15F 1,It was always like that,yes,21,61.904761904761905,4.761904761904762,0.0,14.285714285714285,14.285714285714285,4.761904761904762,4.558406052623809e-07,54.102122776821574,0.0,0.0,0.0,0.0,0.0,2.71428571428571,3.0,3.19047619047619,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,I-V15F1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,34176.0,data/EU_Emotion_Stimulus_Set/Original/Sad/IV15F 1.wav
Sad,High,IV15C 1,I knew it from the start ,yes,22,81.81818181818183,0.0,0.0,4.545454545454546,4.545454545454546,9.090909090909092,1.5072387782311125e-12,78.09419496166484,0.0,0.0,0.0,0.0,0.0,2.18181818181818,2.54545454545455,2.63636363636364,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,I-V15C1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,39168.0,data/EU_Emotion_Stimulus_Set/Original/Sad/IV15C 1.wav
Sad,High,IV15B 1,I’ve lost everything,no,21,85.71428571428571,4.761904761904762,9.523809523809524,0.0,0.0,0.0,7.822631431508853e-12,82.78829604130809,0.0,0.0,0.0,0.0,0.0,1.9047619047619,3.28571428571429,3.61904761904762,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,I-V15B1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Sad/IV15B 1.wav
Surprised,High,IV19F 1,Is this for me?,yes,21,76.19047619047619,4.761904761904762,4.761904761904762,9.523809523809524,0.0,4.761904761904762,1.7833978738224232e-10,71.31382673551347,0.0,0.0,0.0,0.0,0.0,4.14285714285714,3.52380952380952,3.38095238095238,Surprised,Happy,Joking ,Worried,Bored,None of the above,I-V19F1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,28416.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/IV19F 1.wav
Unfriendly,High,IV25A 1,What are you doing here?,no,20,40.0,15.0,5.0,15.0,20.0,5.0,0.002841615664239905,27.710843373493976,0.0,0.0,0.0,3.614457831325301,0.0,2.35,2.85,2.85,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,I-V25A1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/IV25A 1.wav
Sad,Low,IV16D 1,Is this for me?,yes,21,42.857142857142854,19.047619047619047,9.523809523809524,9.523809523809524,0.0,19.047619047619047,0.004243560494012311,31.153184165232357,2.467010900745838,0.0,0.0,0.0,2.467010900745838,2.28571428571429,2.52380952380952,2.52380952380952,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,I-V16D1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity/IV16D 1.wav
Sad,Low,IV16E 1,What's all this?,yes,20,45.0,25.0,0.0,5.0,10.0,15.0,0.0005985039366041001,33.734939759036145,9.638554216867469,0.0,0.0,0.0,0.0,2.8,2.9,3.0,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,I-V16E1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity,False,True,30336.0,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity/IV16E 1.wav
Sad,Low,IV16B 1,I don’t know what I’m going to do now,no,23,69.56521739130434,17.391304347826086,0.0,8.695652173913043,0.0,4.3478260869565215,2.1377074554962405e-09,63.33158721843897,0.47145102147721113,0.0,0.0,0.0,0.0,2.21739130434783,2.47826086956522,2.43478260869565,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,I-V16B1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity,False,True,37632.0,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity/IV16B 1.wav
Surprised,Low,IV20A 1,Oh my goodness,no,22,40.909090909090914,4.545454545454546,0.0,54.54545454545454,0.0,0.0,0.001517556658343855,28.806133625410734,0.0,0.0,45.23548740416209,0.0,0.0,2.27272727272727,2.72727272727273,2.81818181818182,Surprised,Happy,Joking ,Worried,Bored,None of the above,I-V20A1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity/IV20A 1.wav
Surprised,Low,IV20E 1,What's all this? ,yes,21,52.38095238095239,0.0,9.523809523809524,19.047619047619047,4.761904761904762,14.285714285714285,3.0248965602996947e-05,42.62765347102697,0.0,0.0,2.467010900745838,0.0,0.0,2.85714285714286,2.33333333333333,2.14285714285714,Surprised,Happy,Joking ,Worried,Bored,None of the above,I-V20E1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity/IV20E 1.wav
Angry,High,SV17C,I knew it from the start,yes,21,66.66666666666666,14.285714285714285,0.0,0.0,14.285714285714285,4.761904761904762,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,0.0,0.0,2.0952380952381,3.61904761904762,2.9047619047619,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,S-V17C,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,33408.0,data/EU_Emotion_Stimulus_Set/Original/Angry/SV17C.wav
Angry,High,SV17G,Here we go again ,yes,20,90.0,0.0,5.0,0.0,0.0,5.0,2.7644553313166398e-14,87.95180722891567,0.0,0.0,0.0,0.0,0.0,1.85,3.9,3.3,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,S-V17G,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Angry/SV17G.wav
Bored,High,SV8C,What will we do now? ,yes,20,0.0,50.0,15.0,15.0,10.0,10.0,0.9739159466954111,0.0,39.75903614457831,0.0,0.0,0.0,0.0,2.0,3.6,2.8,Bored,Frustrated,Sad,Hurt,Excited,None of the above,S-V8C,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Bored,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Bored/SV8C.wav
Frustrated,High,SV23D,This doesn't look good ,yes,21,14.285714285714285,9.523809523809524,0.0,19.047619047619047,4.761904761904762,52.38095238095239,0.47310212324730583,0.0,0.0,0.0,2.467010900745838,0.0,42.62765347102697,2.42857142857143,3.38095238095238,2.76190476190476,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,S-V23D,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/SV23D.wav
Frustrated,High,SV23A,Why won’t this work?!,no,22,81.81818181818183,13.636363636363635,0.0,4.545454545454546,0.0,0.0,1.5072387782311125e-12,78.09419496166484,0.0,0.0,0.0,0.0,0.0,1.72727272727273,4.54545454545455,3.77272727272727,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,S-V23A,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,22656.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/SV23A.wav
Happy,High,fix__SV1H,Is this for me?,yes,21,23.809523809523807,19.047619047619047,57.14285714285714,0.0,0.0,0.0,0.26495137787668677,8.20424555364314,2.467010900745838,48.36488812392426,0.0,0.0,0.0,2.57142857142857,3.9047619047619,3.57142857142857,Happy,Interested,Surprised,Bored,Angry,None of the above,S-V1Hx,S,11,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Happy,False,True,27264.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Happy/fix__SV1H.wav
Happy,High,SV1C,I knew it from the start ,yes,20,25.0,20.0,10.0,0.0,15.0,30.0,0.10184048902816756,9.638554216867469,3.614457831325301,0.0,0.0,0.47145102147721113,15.662650602409636,3.2,3.5,3.05,Happy,Interested,Surprised,Bored,Angry,None of the above,S-V1C,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,49536.0,data/EU_Emotion_Stimulus_Set/Original/Happy/SV1C.wav
Happy,High,SV1D,Here we go again,yes,20,45.0,20.0,0.0,0.0,25.0,10.0,0.0005985039366041001,33.734939759036145,3.614457831325301,0.0,0.0,9.638554216867469,0.0,3.55,3.65,3.7,Happy,Interested,Surprised,Bored,Angry,None of the above,S-V1D,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Original/Happy/SV1D.wav
Interested,High,SV21F,This doesn't look good ,yes,24,12.5,12.5,4.166666666666666,12.5,25.0,33.33333333333333,0.5844866663015152,0.0,0.0,0.0,0.0,9.638554216867469,19.678714859437747,2.875,3.20833333333333,2.95833333333333,Interested,Excited,Proud,Joking,Disappointed,None of the above,S-V21F,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Interested/SV21F.wav
Interested,High,SV21G,Bet you weren't expecting that,yes,22,27.27272727272727,22.727272727272727,13.636363636363635,18.181818181818183,4.545454545454546,13.636363636363635,0.14699928883333602,12.37677984665936,6.900328587075573,0.0,1.4238773274917844,0.0,0.0,3.31818181818182,3.27272727272727,2.72727272727273,Interested,Excited,Proud,Joking,Disappointed,None of the above,S-V21G,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,36096.0,data/EU_Emotion_Stimulus_Set/Original/Interested/SV21G.wav
Interested,High,SV21E,Who told you that? ,yes,20,65.0,0.0,0.0,0.0,10.0,25.0,1.7976531563324016e-07,57.831325301204814,0.0,0.0,0.0,0.0,9.638554216867469,2.8,3.15,2.9,Interested,Excited,Proud,Joking,Disappointed,None of the above,S-V21E,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Interested/SV21E.wav
Kind,High,fix__SV24F,Is it almost over? ,yes,25,0.0,56.00000000000001,4.0,4.0,20.0,16.0,0.9895174039896039,0.0,46.98795180722892,0.0,0.0,3.614457831325301,0.0,3.2,2.8,2.72,Kind,Interested,Proud,Excitement,Frustrated,None of the above,S-V24Fx,S,11,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Kind,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Kind/fix__SV24F.wav
Kind,High,fix__SV24C,What are you going to do? ,yes,21,0.0,61.904761904761905,14.285714285714285,14.285714285714285,0.0,9.523809523809524,0.9782632889128426,0.0,54.102122776821574,0.0,0.0,0.0,0.0,3.523809524,3.285714286,2.714285714,Kind,Interested,Proud,Excitement,Frustrated,None of the above,S-V24Cx,S,11,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Kind,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Kind/fix__SV24C.wav
Kind,High,SV24B,I thought you would like it,no,22,18.181818181818183,0.0,50.0,18.181818181818183,9.090909090909092,4.545454545454546,0.29964316877179,1.4238773274917844,0.0,39.75903614457831,1.4238773274917844,0.0,0.0,3.81818181818182,3.59090909090909,3.09090909090909,Kind,Interested,Proud,Excitement,Frustrated,None of the above,S-V24B,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,31488.0,data/EU_Emotion_Stimulus_Set/Original/Kind/SV24B.wav
Kind,High,SV24E,Yes it  happened again ,yes,22,22.727272727272727,13.636363636363635,18.181818181818183,36.36363636363637,4.545454545454546,4.545454545454546,0.14699928883333602,6.900328587075573,0.0,1.4238773274917844,23.329682365826944,0.0,0.0,3.681818182,2.636363636,2.454545455,Kind,Interested,Proud,Excitement,Frustrated,None of the above,S-V24E,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Kind/SV24E.wav
Neutral,High,SV14A,Is this for me? ,yes,20,70.0,0.0,0.0,30.0,0.0,0.0,1.4120141944573561e-08,63.85542168674698,0.0,0.0,15.662650602409636,0.0,0.0,3.1,1.95,2.05,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,S-V14A,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,20736.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/SV14A.wav
Proud,High,SV27D,What will we do now? ,yes,21,14.285714285714285,19.047619047619047,33.33333333333333,14.285714285714285,9.523809523809524,9.523809523809524,0.47310212324730583,0.0,2.467010900745838,19.678714859437747,0.0,0.0,0.0,3.45,3.1,3.05,Proud,Excited,Interested,Kind,Afraid,None of the above,S-V27D,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,34944.0,data/EU_Emotion_Stimulus_Set/Original/Proud/SV27D.wav
Proud,High,SV28D,Let me do that ,yes,22,31.818181818181817,22.727272727272727,36.36363636363637,4.545454545454546,0.0,4.545454545454546,0.020959056541298593,17.853231106243154,6.900328587075573,23.329682365826944,0.0,0.0,0.0,3.86363636363636,3.45454545454545,3.36363636363636,Proud,Excited,Interested,Kind,Afraid,None of the above,S-V28D,S,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,31488.0,data/EU_Emotion_Stimulus_Set/Original/Proud/SV28D.wav
